"Dendritic cell"	"Natural killer (NK) cell"	"CD4+ T cell"	"B cell"	"Monocyte:CD16-"	"Natural killer T (NKT) cell"	"Naive CD4+ T cell"	"Monocyte:CD16+"	"Neutrophil"	"Naive CD8+ T cell"	"Regulatory T (Treg) cell"	"Plasma cell"	"Megakaryocyte"	"Plasmacytoid dendritic cell"	"MKI67+ progenitor cell"	"Exhausted CD8+ T cell"	"Macrophages"	"Endothelial cell"	"Mast cell"	"Fibroblast"	"keratinocyte"	"Basal cell"	"Myofibroblast"
"PEBP1"	3.21657754010695	0.566087613293051	1.19416086251312	0.87901174760809	0.373039180574457	0.731916877580924	0.942712824935321	0.397785094283149	0.19275230549422	1.04934327298545	0.982664233576642	5.11320754716981	0.638309490007644	1.82448377581121	2.38250652741514	1.13636363636364	0.920985120574654	1.92793871199425	1.21224489795918	2.79001103752759	0.305456048498209	4.06097156135886	5.03299811439346
"PRDX6"	2.30789798436857	0.571299093655589	0.584009159431352	0.553106455128981	0.798080366735907	0.583655255095244	0.557225575951706	0.860520802155043	0.466424210936485	0.822151224707135	0.528284671532847	1.55660377358491	0.354810527465327	1.60324483775811	1.60313315926893	0.568181818181818	0.656747049769112	1.82116351448408	1.28163265306122	2.54773730684327	0.427114907688068	3.40411641031316	1.88654934003771
"ELF1"	1.21554915672563	0.873942598187311	1.11792767865662	1.03923943320819	1.16195114963112	0.925402957239909	0.737341382284095	1.56330439988028	0.657877646447591	0.850905218317359	0.994525547445255	1.23584905660377	0.690182374140002	1.13569321533923	1.5378590078329	1.46212121212121	1.46280143663417	2.69260234618147	1.17142857142857	1.21771523178808	0.533066960595205	0.902511895540555	1.23821495914519
"SQSTM1"	9.21698889345948	0.682552870090634	0.464936551855739	0.578539421097251	1.31129575245326	0.583388837085387	0.298632499692004	1.12571086501048	0.699831146902195	0.345402910898119	0.460766423357664	1.30188679245283	0.75341268974555	0.694690265486726	0.793733681462141	0.454545454545455	3.01744484350949	5.50921714148911	1.15918367346939	3.04028697571744	4.77128685588316	1.57596547526834	3.56096794468887
"TNFAIP3"	1.38728918140683	1.24380664652568	2.30226123461502	0.491461789996367	1.99047346178641	1.86885573464766	0.670937538499446	0.68931457647411	0.766333290037667	0.752928647497338	0.937956204379562	0.830188679245283	0.51588948345528	0.752212389380531	2.08746736292428	2.25757575757576	3.26526423807081	3.21235336365813	2.17142857142857	2.97958057395143	0.543675943786167	2.01803695916787	2.40446260213702
"NOP53"	4.21596051007816	0.00332326283987915	0.00343478675698884	0.00363328085260991	0.0145405056944345	6.66045024643666e-05	0.00418873968214858	0	0.0639693466683985	0	0.0191605839416058	0.160377358490566	2.21863055585891	0.0811209439528024	0.629242819843342	0	1.21498204207286	3.30859468518075	0.187755102040816	1.93156732891832	1.12524111325434	2.76120393936041	2.97988686360779
"FYB1"	0.499794323323735	0.00158610271903323	0.00209903635149318	0	0.0165460926867703	0.0001998135073931	0.00172477516323765	0	0.0274711001428757	0	0.020985401459854	0	1.12493174620509	0.0206489675516224	0.463446475195822	0	1.39096972806567	0.0756523820924108	0.0204081632653061	0.0631898454746137	0.140534582529622	0.0486887241341153	0.0279698302954117
"ATP5MG"	7.82291238173591	0.00415407854984894	0.00353019750023853	0.00254329659682693	0.0262875152209727	6.66045024643666e-05	0.00332635210052975	0	0.0415638394596701	0.00035498757543486	0.00821167883211679	0.30188679245283	2.3631101889265	0.179941002949853	2.43472584856397	0.0151515151515152	3.67367880964597	3.54584630117309	1.05714285714286	3.25579470198675	2.6186277211353	7.42237468186345	4.89094908862351
"TRIR"	3.56725627313863	0.00226586102719033	0.00171739337849442	0.000968874894029308	0.0116037533127999	6.66045024643666e-05	0.00258716274485647	0	0.028120535134433	0	0.0118613138686131	0.0566037735849057	1.19296712897237	0.0634218289085546	0.860313315926893	0	1.32016418676244	2.54943739525976	0.457142857142857	1.58664459161148	1.83094516395701	2.63251078897864	2.51131363922062
"RPL17"	8.29514603044015	1.24184290030211	2.33679992367141	1.96887489402931	1.26659981376692	1.4893432796057	2.21300973265985	1.41454654295121	0.856994414859073	2.81824636137735	1.65054744525547	3.85849056603774	4.92224527683739	2.68436578171091	7.76762402088773	2.11363636363636	6.00410466906106	20.355039502035	2.46938775510204	18.4897902869757	2.43303940479471	32.4717273431448	13.9349465744815
"ELOB"	5.12607980255039	0.00354984894259819	0.00143116114874535	0.00157442170279763	0.0186949358928444	0.0001998135073931	0.00209436984107429	0	0.0213664112222367	0.00035498757543486	0.0118613138686131	0.283018867924528	1.27661898001529	0.056047197640118	1.33289817232376	0	2.9712673165726	3.63107493416328	0.848979591836735	3.95529801324503	2.42270597960871	6.18291468407657	5.61565053425519
"ATP5F1D"	2.52941176470588	0.0020392749244713	0.00114492891899628	0.000847765532275645	0.0105293317097629	0.0001998135073931	0.00221756806701984	0	0.0183140667619171	0	0.00547445255474453	0.10377358490566	0.923774161843398	0.0442477876106195	1.20757180156658	0.00757575757575758	1.47357619291945	2.51256882930333	0.595918367346939	2.31788079470199	0.68613943235051	6.4936372690052	3.5389692017599
"ATP5MPL"	3.09337721102427	0.00158610271903323	0.000858696689247209	0.000605546808768318	0.0125349187020987	6.66045024643666e-05	0.00221756806701984	0	0.0161709312897779	0	0.0072992700729927	0.160377358490566	0.888937424920826	0.0663716814159292	1.20626631853786	0	2.22062596203181	2.24874311706967	0.453061224489796	2.35292494481236	1.41223477542023	5.3598539338276	3.1781898177247
"ATP5ME"	3.26100370218017	0.00151057401812689	0.000667875202747829	0.000847765532275645	0.010600959816632	6.66045024643666e-05	0.00147837871134656	0	0.0136381348227042	0.00035498757543486	0.0072992700729927	0.254716981132075	0.936551272250737	0.0309734513274336	1.01697127937337	0.00757575757575758	1.95587480759364	2.34905434522384	0.628571428571429	2.17080573951435	0.982639845687517	5.60517870974881	3.93054682589566
"LCK"	0.478815302344714	0.736404833836858	1.1065738002099	0.226837834564612	0.0209870353126567	0.945584121486613	0.916964395712702	0.0170607602514217	0.0674113521236524	1.16080937167199	1.13959854014599	0.254716981132075	1.05569509664737	0.0929203539823009	1.80809399477807	0.954545454545455	0.14520266803489	0.0462054105817572	0.00408163265306122	0.0242825607064018	0.205015155690273	0.0285492973331858	0.0449402891263356
"ATP5MD"	4.90004113533525	0.00219033232628399	0.00038164297299876	0.00108998425578297	0.0156865554043407	6.66045024643666e-05	0.00209436984107429	0	0.0148720613066632	0	0.00547445255474453	0.122641509433962	0.976083870263187	0.0693215339233038	1.22715404699739	0	2.12981015905593	2.9238688053627	0.718367346938775	2.5733995584989	1.66960595205291	6.60838773929401	4.53142677561282
"ACAP1"	0.974701768819416	0.677567975830816	0.940368285468944	0.657623834322393	0.224195974500394	0.773677900626082	0.765184181347789	0.0553726429212811	0.217560722171711	0.97373091941782	0.85948905109489	0.594339622641509	0.991154308179535	0.64306784660767	0.903394255874674	0.856060606060606	0.305284761416111	0.067991381374192	0.0408163265306122	0.121412803532009	0.421603747588867	0.0895208586920438	0.131678189817725
"RPL31"	21.0643767996709	3.98700906344411	7.73189581146837	6.74845585563764	4.68877587565361	4.71486612495005	8.77491684119749	4.61239149955103	3.10163657617872	10.0685126020589	5.83029197080292	7.31132075471698	6.53019547886862	8.83480825958702	7.54308093994778	7.79545454545455	5.23499230374551	8.27819008858032	1.43673469387755	7.29884105960265	8.38261228988702	13.9216554166206	8.44531741043369
"IKZF1"	1.69415878239408	0.80309667673716	0.856311420665967	0.789875257357394	0.780531480552969	0.782669508458772	0.888628803745226	1.78629152948219	0.45005844914924	0.828895988640398	0.614963503649635	0.830188679245283	1.19471442612209	1.35103244837758	1.32245430809399	0.795454545454545	0.627501282709082	0.0335168781422073	0.322448979591837	0.0309050772626932	0.199503995591072	0.0188115525063627	0.0351979886863608
"MIF"	2.94672974084739	0.472205438066465	0.7384791527526	0.54414436235921	0.395745290451973	0.50153190355668	0.509671060736725	0.441783897036815	0.225613716067022	0.561590344337948	0.531934306569343	2.81132075471698	1.39445233154963	0.778761061946903	4.28720626631854	0.575757575757576	1.90764494612622	4.22911180272923	0.824489795918367	5.72847682119205	2.8476164232571	13.9424587805688	5.11187932118165
"RPL36A"	10.0448375154258	2.83262839879154	6.24291575231371	4.66271042751605	3.30900365303345	3.65558811775676	5.62720216828878	4.88775815624065	1.92921158592025	7.62690805821796	3.63503649635036	8.04716981132075	3.97280768810746	5.35398230088496	6.911227154047	5.71969696969697	3.93689071318625	5.67536509456548	1.09795918367347	6.67384105960265	3.97974648663544	14.7795728671019	4.42111879321182
"RPL13A"	53.6571369806664	12.9149546827795	26.4088350348249	25.9215211335836	15.6903516940047	15.4954708938324	23.8133546876925	16.5534271176295	10.0119496038447	26.0312389066383	19.4206204379562	26.5566037735849	17.1244949219177	28.1489675516224	26.2402088772846	24.0681818181818	12.4961518727553	19.7512568829303	3.00816326530612	22.9544701986755	16.4492973270874	47.3785548301427	21.7023884349466
"EVL"	0.890991361579597	1.48595166163142	1.87510733708616	1.03209398086472	0.247976505980947	1.3590648727854	1.5187877294567	1.36246632744687	0.192622418495909	1.86510472133475	1.95255474452555	0.679245283018868	1.20399694222999	0.387905604719764	2.1201044386423	2.11363636363636	0.359158542842483	0.632750778070385	0.0612244897959184	0.442328918322296	0.224855332047396	0.387407325439858	0.710559396605908
"RPL41"	126.891608391608	25.2323262839879	48.6002289857838	43.8856727625045	24.9520091683977	31.8657919275343	42.4045829740052	35.367554624364	14.4643460189635	50.5754348597799	33.7244525547445	63.0283018867925	31.4842197226166	41.8097345132743	49.443864229765	43.2651515151515	29.7675731144177	40.4484079482882	9.02857142857143	43.712472406181	35.8032515844585	90.5704326657076	49.5119421747329
"STK4"	6.09625668449198	1.4583836858006	1.66501288045034	1.4414436235921	1.13365804741781	1.37964566404689	1.26660096094616	1.36396288536366	0.788414079750617	1.4266950656727	1.62773722627737	1.68867924528302	1.50027301517964	1.10324483775811	1.87206266318538	1.62878787878788	1.72652642380708	0.610964807277951	0.546938775510204	0.318708609271523	0.706530724717553	0.338386632732101	0.42583280955374
"B2M"	265.193953105718	68.7655589123867	73.5580574372674	48.8263291752452	50.275839839553	74.6894232050087	44.7925341875077	79.1903621670159	26.3517989349266	51.2477813276535	64.7025547445255	112.075471698113	48.0802664628153	67.0368731563422	91.420365535248	81.030303030303	52.747562852745	79.1003112281542	15.8857142857143	48.9108719646799	41.6233122072196	47.6850724798052	84.4704588309239
"OST4"	10.7013574660633	2.05294561933535	2.93168590783322	2.11541722175124	2.19267960747797	2.34241374716931	2.16705679438216	2.7467824004789	1.32250941680738	2.66844160454384	2.14142335766423	8.32075471698113	1.99257398711368	4.62536873156342	3.94255874673629	2.75	2.77424320164187	3.54776155135265	1.75918367346939	3.82312362030905	1.524111325434	4.5661170742503	4.75424261470773
"SOD1"	3.2848621966269	0.978474320241692	1.71958782558916	1.06370352428243	0.613208222906669	1.09431197548954	1.42712824935321	2.25830589643819	0.395181192362644	1.40291089811857	1.77189781021898	1.78301886792453	1.21415310691274	1.21681415929204	3.48563968668407	1.39393939393939	1.02257567983581	2.3698826909265	0.408163265306122	2.39100441501104	0.484155414714797	2.0374017926303	4.01571338780641
"RPL7"	25.7801316330728	6.45196374622356	10.6263715294342	9.98583020467482	11.2859394026216	7.03010523511389	11.3803129234939	10.1960490870997	6.6625535783868	13.1004614838481	8.74543795620438	12.4622641509434	7.22201594408649	13.4631268436578	13.7167101827676	10.0151515151515	5.34735761929194	7.70696672252813	1.62448979591837	10.1600441501104	8.08184072747313	23.9352661281399	7.80829666876178
"PPP2R5C"	1.95063759769642	1.75188821752266	1.85230416944948	0.791570788421945	0.795859895422964	2.25642733448781	0.820130590119502	0.898533373241544	0.525977399662294	0.731274405395811	1.49908759124088	1.10377358490566	1.37086382002839	1.30973451327434	2.60704960835509	1.95454545454545	0.678809645972293	1.24227914771367	0.248979591836735	0.60182119205298	0.258748966657481	0.756224410755782	1.05593966059082
"RAP1B"	3.45948169477581	1.22907854984894	0.584295391661101	0.593556981954705	0.968412004870711	0.976954842147329	0.530984353825305	2.47051780903921	0.557410053253669	0.800141995030174	0.483576642335766	0.877358490566038	1.09937752539041	0.836283185840708	1.98563968668407	0.651515151515151	2.22729604925603	4.54680392626287	0.420408163265306	1.99282560706402	0.684210526315789	1.2476485559367	3.45411690760528
"STMN1"	0.894693541752365	0.161555891238671	0.131666825684572	0.179120746033668	0.031731251343027	0.175636072998535	0.216336084760379	0.0353187668362766	0.0277958176386544	0.273340433084842	0.18978102189781	0.39622641509434	0.235885115212406	2.78318584070796	12.1906005221932	0.0681818181818182	0.396100564391996	2.16064160881015	0.673469387755102	0.653697571743929	0.242904381372279	1.35852605953303	1.43808925204274
"HMGB2"	1.0738379267791	0.823716012084592	0.844480488503005	0.790359694804408	1.10951937540291	0.906820301052351	0.538006652704201	0.904220293325352	1.01688530978049	0.498757543485978	0.960766423357664	0.877358490566038	0.522441847766736	0.848082595870207	15.9595300261097	0.787878787878788	0.487942534633145	1.45559013646158	0.142857142857143	0.747792494481236	0.468035271424635	1.82250746929291	0.71558768070396
"TOP2A"	0.0218017276840806	0.00732628398791541	0.0100181280412174	0.00750878042872714	0.00680467015256787	0.00832556280804582	0.00135518048540101	0.00239449266686621	0.00727367190544227	0.00248491302804402	0.0118613138686131	0.0283018867924528	0.0173637654253576	0.023598820058997	4.20626631853786	0	0.0205233453052848	0.441225760114915	0.00408163265306122	0.314845474613687	0.0108845411959217	0.881708531592343	0.244186046511628
"CENPF"	0.0304401480872069	0.0134441087613293	0.0249022039881691	0.0157442170279763	0.00501396748083948	0.0119222059411216	0.0295675742269311	0.0113738401676145	0.00487076243668009	0.025204117855875	0.0237226277372263	0.0660377358490566	0.0264278693895381	0.023598820058997	3.55744125326371	0.0378787878787879	0.0246280143663417	0.439071103662916	0.00408163265306122	0.205022075055188	0.012537889225682	0.799159012946774	0.155876807039598
"MKI67"	0.0199506375976964	0.00664652567975831	0.00496135864898388	0.00339106212910258	0.00522885180144689	0.00552817370454243	0.00221756806701984	0.000897934750074828	0.00506559293414729	0.00958466453674121	0.0182481751824818	0.0471698113207547	0.0108114011139019	0.00442477876106195	4.0378590078329	0.00757575757575758	0.0179579271421242	0.241321522623893	0	0.133002207505519	0.00482226508680077	0.602190992586035	0.100251414204903
"NUSAP1"	0.0715754833401892	0.0129909365558912	0.0136437362847057	0.0196197166040935	0.0262875152209727	0.0143199680298388	0.00246396451891093	0.0197545645016462	0.0155214962982205	0.00248491302804402	0.0301094890510949	0.113207547169811	0.0374576826471552	0.0737463126843658	3.22062663185379	0	0.0359158542842483	0.255685898970553	0.00408163265306122	0.219646799116998	0.161476990906586	0.718048024786987	0.130421118793212
"TYMS"	0.0368161250514192	0.00483383685800604	0.00133575040549566	0.00278551532033426	0.000859537282429625	0.0023977620887172	0.00135518048540101	0	0.00136381348227042	0.00070997515086972	0.00456204379562044	0.0943396226415094	0.0174729714972152	0.028023598820059	3.6331592689295	0.00757575757575758	0.0292457670600308	0.570744553507302	0.0408163265306122	0.295253863134658	0.00881785615872141	0.402124598871307	0.411062225015713
"PTTG1"	0.236939531057178	0.0486404833836858	0.064306840950291	0.0472326510839288	0.0198409856027505	0.0799920074597043	0.0220524824442528	0.0311284046692607	0.0133783608260813	0.0241391551295705	0.196167883211679	0.575471698113208	0.149721524516763	0.0855457227138643	3.50783289817232	0.053030303030303	0.232939969214982	0.404117787886043	0.0612244897959184	0.363134657836645	0.364425461559658	1.88027000110656	0.512570710245129
"HMGB1"	6.2420814479638	3.93587613293051	3.84953725789524	4.22368899115902	4.30663992550677	3.76715065938457	2.76037945053591	4.2496258605208	2.55591635277309	2.98402555910543	3.07116788321168	6.92452830188679	2.23097084197881	6.79498525073746	27.8655352480418	3.71212121212121	3.297075423294	9.44553507301891	1.55918367346939	7.38162251655629	0.99986222099752	12.3995795064734	8.40603394091766
"PCNA"	0.373303167420814	0.105815709969789	0.0951245110199408	0.0732711638609665	0.0800802234796934	0.0840548821100306	0.0581495626462979	0.125411553427118	0.0470840368879075	0.0681576144834931	0.0802919708029197	0.188679245283019	0.101124822540133	0.156342182890855	3.18537859007833	0.0757575757575758	0.181118522319138	0.730189130955231	0.0857142857142857	0.427704194260486	0.136952328465142	1.03917229168972	0.617850408548083
