"Natural killer (NK) cell"	"CD4+ T cell"	"Monocyte:CD16+"	"Monocyte:CD16-"	"Naive CD4+ T cell"	"Natural killer T (NKT) cell"	"Neutrophil"	"Megakaryocyte"	"B cell"	"Dendritic cell"	"Regulatory T (Treg) cell"	"Naive CD8+ T cell"	"Plasmacytoid dendritic cell"	"Plasma cell"	"Exhausted CD8+ T cell"	"MKI67+ progenitor cell"	"Endothelial cell"	"Macrophages"	"Mast cell"	"keratinocyte"	"Basal cell"	"Myofibroblast"	"Fibroblast"
"TUBB"	0.419722541309534	0.305052290469878	1.1412577417818	0.661419618131468	0.199883066578967	0.367794665901921	0.282063389010211	0.372888339513803	0.391810381445926	1.39757525083612	0.262602579132474	0.252248803827751	1.30935251798561	0.546153846153846	0.281124497991968	8.09005628517824	1.85851318944844	1.60655737704918	0.389473684210526	0.230227345501121	1.43664625529911	0.924686192468619	2.84533333333333
"DUT"	0.338252186975347	0.459640595080277	0.514530728918533	0.389301851042122	0.287290798801432	0.389876684829366	0.198430030100927	0.281829419035847	0.422903746495625	0.914297658862876	0.296600234466589	0.31444976076555	0.925359712230216	0.669230769230769	0.417670682730924	6.19512195121951	1.57873701039169	0.398907103825137	0.147368421052632	0.0656420108869677	1.71361281205841	1.03451882845188	1.41
"HMGB1"	3.87421578156755	3.50942701428782	3.94759409242496	4.43222562308701	2.45801359351019	3.68760156772775	2.291919966948	3.16151627523692	4.3041372865517	8.31061872909699	2.81066822977726	2.70373205741627	7.67356115107914	7.66923076923077	3.1566265060241	27.5647279549719	9.32134292565947	3.49453551912568	1.13684210526316	1.08197246237592	8.56947715496938	5.99581589958159	6.538
"HMGN2"	1.37337633648493	1.29614081602592	3.00500238208671	1.87858912694942	1.19498647957319	1.28338590956887	0.944283775010329	0.894932014833127	1.7633166256053	3.47742474916388	1.26670574443142	1.29511961722488	3.30125899280576	2.11923076923077	1.23293172690763	14.1707317073171	1.75139888089528	1.51092896174863	0.4	0.493756003842459	2.390956194065	2.05543933054393	2.06066666666667
"CARHSP1"	0.242113634355395	0.144866696126086	0.259647451167222	0.245882524413351	0.0871884820580282	0.185689704617149	0.148202797615534	0.156159868149979	0.17585591708436	0.407608695652174	0.158851113716295	0.125358851674641	0.477517985611511	0.480769230769231	0.120481927710843	2.02063789868668	1.37649880095923	0.199453551912568	0.0105263157894737	0.228946525776497	0.387187941592087	0.244769874476987	0.427333333333333
"H2AFZ"	0.8482371653265	0.806967152747091	2.17222486898523	1.13853665646407	0.477307607980706	0.786062517923717	0.570501091896358	0.684796044499382	0.639452892702404	3.85744147157191	0.729191090269637	0.510047846889952	1.37140287769784	2.1	0.666666666666667	11.0712945590994	0.358113509192646	1.09562841530055	0	9.41466538584694	1.84408855393311	0.765690376569038	0.0273333333333333
"NASP"	0.429265706459309	0.368390042716158	0.493091948546927	0.413350823495117	0.254110940583205	0.38858617722971	0.201794251313227	0.453646477132262	0.504035341092515	0.979933110367893	0.329425556858148	0.287655502392344	1.02787769784173	0.838461538461538	0.36144578313253	4.14071294559099	3.17026378896882	0.792349726775956	0.178947368421053	0.33909702209414	1.65614696184644	1.21338912133891	1.346
"H2AFV"	0.619377927012459	0.577478273678009	0.804192472606003	0.736117184083953	0.35854710224366	0.612035178281235	0.375435283007732	0.341161928306551	0.464106702913941	1.83862876254181	0.50820633059789	0.480191387559809	1.58812949640288	1.49230769230769	0.550200803212851	5.21763602251407	0.0815347721822542	0.297814207650273	0.0105263157894737	0.41402497598463	0.113047574187471	0.0774058577405858	0.004
"C12orf75"	0.759962887691084	0.334438061570187	0.0300142925202477	0.0206238157702959	0.0720602207118322	0.836726890354651	0.0564244820869976	0.350226617222909	0.250021238637329	0.591555183946488	0.336459554513482	0.152918660287081	5.88848920863309	1.12307692307692	0.289156626506024	3.17073170731707	0.247002398081535	0.349726775956284	0.0315789473684211	0.0771693884085815	0.546867640131889	1.01778242677824	0.585333333333333
"HIST1H4C"	0.680215604842273	0.728899690676094	0.22987136731777	0.320434339017636	0.423518234305342	0.707484944078004	0.267898247063684	0.294602389781623	0.830770537762297	1.41053511705686	0.526963657678781	0.544497607655502	1.53687050359712	1.19615384615385	0.65863453815261	18.9418386491557	0.0487609912070344	0.0983606557377049	0.0105263157894737	0.135446685878963	0.0984455958549223	0.0993723849372385	0.00533333333333333
"DNMT1"	0.409339931077141	0.375239357784652	0.36469747498809	0.329470922606034	0.289556383833955	0.370805850301118	0.143067933659919	0.266996291718171	0.251295556877071	0.74247491638796	0.346424384525205	0.321913875598086	0.497302158273381	0.423076923076923	0.429718875502008	2.73921200750469	0.454036770583533	0.60655737704918	0.0315789473684211	0.0403458213256484	0.562882713141781	0.307531380753138	0.585333333333333
"PPIA"	2.88040116638685	2.69921932537929	4.65483563601715	3.44118933100131	1.74208872323321	2.84996654239556	1.52039190226052	2.00906468891636	3.39096083595277	10.6580267558528	2.25967174677608	2.44516746411483	6.91187050359712	7.76923076923077	2.57429718875502	16.3133208255159	8.48441247002398	5.2568306010929	0.768421052631579	2.61447326288825	16.7734338200659	5.70502092050209	5.29933333333333
"GAPDH"	3.74909428293717	2.69936662247754	6.50071462601239	10.2015741145606	1.21566907841848	3.81125131440589	5.76904916484684	3.83765966213432	2.8555772661626	18.943143812709	2.2620164126612	1.39023923444976	4.77967625899281	10.3923076923077	2.22088353413655	24.6885553470919	14.7593924860112	8.32786885245902	1.16842105263158	1.85718860070445	16.9806877060763	9.53347280334728	7.87133333333333
"HIST1H1C"	0.486436334717681	0.456841950213581	0.307289185326346	0.253097216149249	0.231016589929109	0.496128477201032	0.182435223986307	0.317676143386897	0.620253164556962	0.866220735785953	0.339390386869871	0.242870813397129	1.35881294964029	1.53846153846154	0.493975903614458	5.50656660412758	0.026378896882494	0.046448087431694	0	1.2049311559398	0.198304286387188	0.102510460251046	0.002
"ANP32E"	0.489661571087744	0.576962733834143	0.327060505002382	0.361827721906428	0.336329752247314	0.524280661504636	0.224399457002892	0.365471775854965	0.558321298105514	0.749163879598662	0.400937866354045	0.418947368421053	0.523381294964029	1.05384615384615	0.546184738955823	4.13696060037523	1.13269384492406	0.401639344262295	0.347368421052632	0.0832532821005443	0.91662741403674	0.810669456066946	0.852
"RANBP1"	0.359326676681099	0.404183237590219	0.530014292520248	0.404751493951319	0.266023532850983	0.348484848484849	0.177595467154577	0.26782035434693	0.401495200067964	1.11705685618729	0.294255568581477	0.327846889952153	0.867805755395683	0.85	0.325301204819277	3.29268292682927	1.29496402877698	0.573770491803279	0.136842105263158	0.117195004803074	1.51672162034856	0.822175732217573	0.916
"RAN"	0.710303083856146	0.871262336131978	1.06026679371129	0.813584025652237	0.536724402543302	0.744622885001434	0.372425190344095	0.720642768850433	0.826098037549911	2.56521739130435	0.664126611957796	0.657799043062201	1.59532374100719	2.06923076923077	0.738955823293173	5.92870544090056	2.66586730615508	1.83606557377049	0.684210526315789	3.65545949407621	4.9868111163448	2.14121338912134	1.888
"NUCKS1"	0.997039851550764	0.926130505229047	0.923058599333016	0.760457659233348	0.851713805452021	1.00544880986521	0.387357610812725	0.594561186650185	1.06770877580494	2.07190635451505	0.814185228604924	1.09531100478469	1.9658273381295	1.16923076923077	0.931726907630522	5.69606003752345	3.39088729016787	1.01366120218579	0.368421052631579	0.102145373038745	2.63730569948187	3.25523012552301	4.00266666666667
"HN1"	0.412697711407617	0.285167182206511	1.57360647927585	0.611791284069378	0.0895271504786962	0.323391645158207	0.304727616124653	0.167284713638236	0.330982924135587	0.870401337792642	0.259085580304807	0.0926315789473684	0.406474820143885	0.903846153846154	0.261044176706827	2.9812382739212	0.00399680255795364	0.0136612021857923	0	0	0	0	0
"TMPO"	0.559026243704162	0.448446015613492	2.05169128156265	0.772117767089346	0.420448732003216	0.492448140713125	0.494835625331995	0.398434281005356	0.662050802820491	0.816471571906355	0.483001172332943	0.533014354066986	0.743705035971223	0.857692307692308	0.546184738955823	4.0281425891182	0.46203037569944	0.360655737704918	0.0842105263157895	0.0240153698366955	0.38860103626943	0.197698744769874	0.252666666666667
"ACTG1"	5.41464168949368	4.603697157166	9.81157694140067	7.72321818976826	2.51567638675729	4.92448140713125	4.16939148911055	4.83436341161928	4.24976637498938	26.7897157190635	4.16822977725674	3.7022009569378	9.60701438848921	13	3.80321285140562	32.4934333958724	26.589928057554	10.5491803278689	1.97894736842105	36.1168747998719	68.4785680640603	14.7876569037657	24.088
"DEK"	1.1465052575771	1.04337899543379	1.88518342067651	1.84105815478793	0.555214499744208	1.11982602045694	0.835802396269846	0.72888339513803	1.05870359357744	3.26588628762542	0.783118405627198	0.611291866028708	1.53237410071942	0.534615384615385	0.939759036144578	7.32082551594747	3.06314948041567	1.58196721311475	0.284210526315789	1.52673711175152	2.23928403203015	1.60878661087866	1.80733333333333
"HIST1H1D"	0.894804276751789	0.891368390042716	0.396379228203907	0.312126512170238	0.581232185924139	0.914778701844948	0.264711090125716	0.358055212196127	0.813949536997706	1.47240802675585	0.502344665885111	0.655885167464115	2.37589928057554	1.63846153846154	0.78714859437751	7.70356472795497	0.0231814548361311	0.0163934426229508	0.0105263157894737	0.00064040986231188	0.00376825247291569	0.00104602510460251	0
"PFN1"	6.44198992665901	4.58690528796583	12.620057170081	7.17468299081767	2.33647591902361	5.68516394226173	3.38841999645871	3.25339925834363	4.05666468439385	22.9786789297659	3.67643610785463	3.10583732057416	7.45593525179856	5.36153846153846	4.17269076305221	24.281425891182	4.83533173461231	8.91803278688525	0.694736842105263	1.71565802113353	6.17993405558172	3.81066945606695	3.30466666666667
"GZMA"	3.69360254484404	0.523199292973928	0.028585040495474	0.0324296749744935	0.0293795220346415	2.93566580632827	0.17901198134923	0.758137618459003	0.490102795004673	0.244565217391304	0.124853458382181	0.0354066985645933	0.37410071942446	0.496153846153846	0.618473895582329	6.93245778611632	0.00319744204636291	0.0163934426229508	0.0105263157894737	0.00704450848543068	0.00565237870937353	0	0.008
"HIST1H1E"	0.927321728373244	0.65768154367359	0.680323963792282	0.465967060195307	0.288971716728788	0.911576331134691	0.335182671309685	0.27029254223321	0.772151898734177	1.69147157190635	0.442555685814771	0.344306220095694	1.50359712230216	1.69615384615385	0.542168674698795	5.79549718574109	0.0231814548361311	0.0245901639344262	0.0105263157894737	0.0153698366954851	0.0160150730098917	0.00732217573221757	0.00266666666666667
"IL1B"	0.467570911018821	0.0131094417439976	0.878751786565031	3.68488558519166	0.0102316743404224	0.42610649077526	0.918963583780912	0.220436753193243	0.242800101945459	2.61663879598662	0.00937866354044549	0.0141626794258373	0.339928057553957	0.226923076923077	0.0240963855421687	0.729831144465291	0.0223820943245404	17.5245901639344	0.0105263157894737	0.021133525456292	0.0254357041921809	0.0156903765690377	0.026
"FCN1"	2.0792612883273	0.073869494770953	8.81800857551215	11.1634601370063	0.0729372213695827	1.69066054870471	5.63849377323969	1.18500206015657	1.17262764421035	5.44565217391304	0.078546307151231	0.0692822966507177	1.06564748201439	1.52692307692308	0.072289156626506	1.12945590994371	0.00319744204636291	0.185792349726776	0.0315789473684211	0.00064040986231188	0.00141309467734338	0.00313807531380753	0.00333333333333333
"CTSS"	6.10484227268711	0.650537634408602	32.1612672701286	28.2359714327358	0.442373748446978	4.57456266131345	13.0571327391843	3.43469303667079	4.40846147311188	11.1375418060201	0.570339976553341	0.484401913875598	5.86690647482014	4.84615384615385	0.718875502008032	3.65666041275797	0.623501199040767	4.52185792349727	0.0947368421052632	0.0208133205251361	0.0763071125765426	0.0585774058577406	0.502
"VCAN"	2.17800653883538	0.0557519516865518	1.70247737017627	12.1208278676578	0.0493312869984652	2.03374438390211	8.19943339432214	1.36711990111248	1.28935519497069	4.48076923076923	0.0498241500586166	0.0457416267942584	1.15557553956835	1.9	0.072289156626506	1.12007504690432	0.0759392486011191	0.226775956284153	0.0315789473684211	0.00064040986231188	0.0282618935468676	0.0648535564853557	6.04933333333333
"MNDA"	1.48281346646638	0.0371188687582855	3.7498808956646	8.13540300247777	0.034349192428561	1.35015772870662	4.8116036121112	0.982282653481665	0.949706906804859	7.03971571906354	0.0357561547479484	0.0323444976076555	0.801258992805755	1.13461538461538	0.0562248995983936	0.874296435272045	0.0103916866506795	1.04918032786885	0.0105263157894737	0.00512327889849504	0.00894959962317475	0.0910041841004184	0.002
"TYMP"	1.22877087567377	0.165782884077184	6.77584564078132	6.24522664334645	0.0784915588686692	0.912054296912341	2.24753585551555	0.754429336629584	0.77274658057939	5.50292642140468	0.14126611957796	0.0811483253588517	1.09622302158273	1.61538461538462	0.353413654618474	1.11632270168856	1.18864908073541	2.91803278688525	0.115789473684211	0.516170349023375	0.510127178520961	0.45397489539749	1.36133333333333
"FGL2"	1.19055403375453	0.0542789807040801	6.00142925202477	6.14728173735607	0.0317912738434554	0.854316030972182	2.38960042495426	0.642768850432633	0.629088437685838	5.76128762541806	0.0492379835873388	0.0304306220095694	0.698741007194245	0.765384615384615	0.0321285140562249	0.793621013133208	0.800959232613909	2.98360655737705	0	0.00448286903618316	0.0268487988695243	0.0449790794979079	1.17533333333333
"NEAT1"	10.9930193514182	2.69163352481956	40.1650786088614	41.3538842734295	1.65943141124023	8.38939871905172	16.8900430856401	6.41573959620931	6.44320788378218	17.4627926421405	3.00703399765533	1.45167464114833	6.9523381294964	18.0423076923077	2.51004016064257	10.0056285178236	0.497202238209432	3.32786885245902	0.189473684210526	20.5209734229907	2.25529910504004	0.603556485355649	0.0193333333333333
"S100A9"	18.2481222938941	0.526292532037119	17.3959028108623	90.3656901326337	0.444054666374333	17.1522798967594	83.1207578350941	12.3976102183766	10.6772576671481	25.7203177257525	0.430246189917937	0.482679425837321	9.90377697841727	16.5346153846154	0.457831325301205	9.53470919324578	0.168665067945643	4.40983606557377	0.0842105263157895	143.061159141851	14.9481865284974	0.651673640167364	0.0806666666666667
"CD14"	0.651586109392949	0.0231256444248048	0.669842782277275	4.14720886168197	0.0201710151282613	0.610983653570404	2.22906214956029	0.455294602389782	0.374054880638858	0.687709030100334	0.0275498241500586	0.0168421052631579	0.335431654676259	0.665384615384615	0.0321285140562249	0.371482176360225	0.392486011191047	3.00273224043716	0	0.0438680755683638	0.0329722091380122	0.178870292887029	0.155333333333333
"GPX1"	1.37898736414244	0.377448814258359	2.49142448785136	7.93368313656901	0.260615362128188	1.25762355415352	3.44395915717405	3.34610630407911	1.34143233370147	8.56939799331104	0.32063305978898	0.445741626794258	8.58003597122302	2.80769230769231	0.29718875502008	1.85928705440901	0.0255795363709033	0.103825136612022	0	0	0	0	0
"MS4A6A"	0.602589025360078	0.0356458977758138	0.954263935207242	3.88121265121702	0.0161514287802383	0.556638944651563	1.65183261523933	0.375360527400082	0.353495879704358	3.94983277591973	0.0281359906213365	0.0181818181818182	2.65647482014389	0.461538461538462	0.0522088353413655	0.4953095684803	0.00319744204636291	3.75956284153005	0.147368421052632	0	0.00800753650494583	0.00313807531380753	0.01
"CYBB"	1.14434037289034	0.0260715863897481	5.98808956646022	5.9889957732109	0.0268946868376818	0.885383806519453	2.89736174231246	0.680675731355583	1.12879109676323	1.87709030100334	0.0234466588511137	0.0254545454545455	3.13938848920863	1.33846153846154	0.0441767068273092	0.701688555347092	0.000799360511590727	0.860655737704918	0	0.00448286903618316	0.00141309467734338	0	0.00133333333333333
"TYROBP"	4.92056198639215	0.100162026808072	18.4952358265841	14.6210464946801	0.086165314623986	2.41420514291177	6.48049341911114	1.94272764730119	1.64132189278736	13.7328595317726	0.0844079718640094	0.0939712918660287	6.77248201438849	2.03846153846154	0.0923694779116466	3.00562851782364	0.0743405275779376	13.2568306010929	0.978947368421053	0.293307716938841	0.170513424399435	0.0836820083682008	0.0253333333333333
"PSAP"	2.89272775470531	0.371556930328473	18.3899475940924	11.7384492056552	0.283271212453409	1.93872478730523	4.89145959983474	1.51792336217553	1.72075439639793	7.1304347826087	0.345252051582649	0.307942583732057	5.31205035971223	3.51538461538462	0.333333333333333	2.37898686679174	2.84732214228617	10.1393442622951	0.389473684210526	1.09382004482869	1.66745171926519	2.02928870292887	6.608
