"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RPS23",0,0.440607637444148,1,0.994,0,"10","RPS23"
"PPM1K",0,0.439073215793313,0.48,0.151,0,"10","PPM1K"
"CD24",0,0.438451361224496,0.271,0.02,0,"10","CD24"
"RPS8",0,0.435538099941625,0.999,0.992,0,"10","RPS8"
"SP140",0,0.432751830172488,0.367,0.09,0,"10","SP140"
"EBF1",0,0.421576662195423,0.238,0.007,0,"10","EBF1"
"RPS27A",0,0.417239516468861,1,0.995,0,"10","RPS27A"
"TRAF5",0,0.416385233693625,0.345,0.073,0,"10","TRAF5"
"PDLIM1",0,0.413562309036947,0.314,0.044,0,"10","PDLIM1"
"GNG7",0,0.410969030925784,0.315,0.056,0,"10","GNG7"
"RHOH",0,0.399743982060796,0.341,0.07,0,"10","RHOH"
"FCRLA",0,0.399237157864836,0.24,0.003,0,"10","FCRLA"
"HLA-DOB",0,0.398064473778045,0.286,0.03,0,"10","HLA-DOB"
"CDCA7L",0,0.396486048261642,0.27,0.029,0,"10","CDCA7L"
"BCL2",0,0.390899242139554,0.371,0.104,0,"10","BCL2"
"RPL30",0,0.389795614139521,1,0.995,0,"10","RPL30"
"RPL13",0,0.38938101855732,1,0.998,0,"10","RPL13"
"CHD7",0,0.389026947013474,0.31,0.057,0,"10","CHD7"
"IFT57",0,0.388716756591725,0.371,0.114,0,"10","IFT57"
"FCRL3",0,0.381883740200689,0.23,0.016,0,"10","FCRL3"
"PARP15",0,0.38080064265312,0.297,0.044,0,"10","PARP15"
"PKIG",0,0.380094654705697,0.256,0.015,0,"10","PKIG"
"POU2AF1",0,0.376495698906988,0.233,0.005,0,"10","POU2AF1"
"RAB30",0,0.374777128271189,0.247,0.032,0,"10","RAB30"
"OSBPL10",0,0.362204632014784,0.239,0.014,0,"10","OSBPL10"
"CD40",0,0.347568085738054,0.313,0.08,0,"10","CD40"
"TLR10",0,0.341466346380728,0.216,0.02,0,"10","TLR10"
"BLNK",0,0.333866178495564,0.248,0.028,0,"10","BLNK"
"P2RY10",0,0.325874936612382,0.265,0.048,0,"10","P2RY10"
"CPNE5",0,0.325138931315794,0.252,0.045,0,"10","CPNE5"
"CD19",0,0.309628302550953,0.204,0.005,0,"10","CD19"
"RPS18",4.14288410008039e-306,0.42393580032993,0.999,0.996,1.16783759897166e-301,"10","RPS18"
"RPS12",4.04807274991615e-294,0.386260936114748,1,0.997,1.14111122747386e-289,"10","RPS12"
"RPL11",7.68213491892032e-292,0.351249458562282,1,0.995,2.16551701229445e-287,"10","RPL11"
"RPL32",3.13430719303136e-290,0.370168352253267,1,0.996,8.83529854643611e-286,"10","RPL32"
"IL4R",2.80089685393602e-286,0.574989180163165,0.461,0.178,7.89544814156025e-282,"10","IL4R"
"HVCN1",5.47150713769069e-281,0.501015328003906,0.579,0.247,1.54236314704363e-276,"10","HVCN1"
"RPL12",7.83353461431758e-274,0.381776276898099,0.999,0.988,2.20819507242998e-269,"10","RPL12"
"ZCCHC11",2.59943892882714e-266,0.408237364075338,0.504,0.199,7.32755839647083e-262,"10","ZCCHC11"
"EBLN3",2.82554453907235e-266,0.420022936509499,0.537,0.221,7.96492750119104e-262,"10","EBLN3"
"EAF2",2.87937618201509e-265,0.367606405147778,0.398,0.139,8.11667351948235e-261,"10","EAF2"
"RPL3",4.97282702144183e-265,0.388780629666824,0.999,0.983,1.40179020907424e-260,"10","RPL3"
"SPTBN1",1.00134501507874e-262,0.312850022927204,0.334,0.105,2.82269146300547e-258,"10","SPTBN1"
"ARHGAP24",4.60424280238828e-254,0.309354970341722,0.344,0.11,1.29789000356523e-249,"10","ARHGAP24"
"GABPB1-AS1",3.19954491951705e-246,0.550865342226987,0.594,0.28,9.01919717362661e-242,"10","GABPB1-AS1"
"RPS15A",1.8167926703981e-243,0.391794720055626,0.999,0.991,5.12135685858521e-239,"10","RPS15A"
"RPL18",1.18332902941061e-241,0.337295201778793,0.998,0.988,3.33568620100557e-237,"10","RPL18"
"MEF2C",2.24765146814243e-239,0.619885210811527,0.84,0.533,6.33590472354668e-235,"10","MEF2C"
"KIAA0040",2.99125745530912e-236,0.321212971951189,0.372,0.131,8.43205564077088e-232,"10","KIAA0040"
"EEF1B2",6.80813326699136e-236,0.473417749724999,0.981,0.902,1.91914468663219e-231,"10","EEF1B2"
"CD52",4.17294435394538e-233,0.547422807703199,0.98,0.814,1.17631128393366e-228,"10","CD52"
"RPL10",8.24409049801367e-228,0.313110910974594,1,0.998,2.32392667048507e-223,"10","RPL10"
"RPS4X",6.30207540549061e-227,0.365144917206637,0.998,0.984,1.77649203605375e-222,"10","RPS4X"
"BTG1",1.58612921540937e-226,0.480856535455659,0.983,0.917,4.47113964531747e-222,"10","BTG1"
"ST6GAL1",4.65896040615403e-220,0.303809065433755,0.363,0.132,1.31331434889076e-215,"10","ST6GAL1"
"SMC6",4.54567424614197e-218,0.30048936379101,0.327,0.112,1.28138011324496e-213,"10","SMC6"
"RPS6",1.45210137652176e-217,0.332614325453767,1,0.989,4.09332857027719e-213,"10","RPS6"
"RPL23A",6.92130369548936e-217,0.364444212296079,0.998,0.98,1.95104629872149e-212,"10","RPL23A"
"CD81",6.43181066678737e-215,0.389638340613978,0.626,0.308,1.81306310886069e-210,"10","CD81"
"PARP1",4.39200198807981e-214,0.374135361533816,0.515,0.233,1.23806144041982e-209,"10","PARP1"
"RPS29",1.86023179184281e-209,0.346956534662908,0.999,0.991,5.24380739802571e-205,"10","RPS29"
"PRDM2",9.36278486332762e-206,0.461641948574291,0.655,0.344,2.63927542512342e-201,"10","PRDM2"
"FAM65B",2.25532949638125e-204,0.515003457627537,0.912,0.656,6.3575483173491e-200,"10","FAM65B"
"FOXP1",1.5416406375344e-203,0.505015487271644,0.778,0.471,4.34573079314573e-199,"10","FOXP1"
"RPL10A",5.75241032068425e-203,0.370929523878248,0.993,0.961,1.62154694529768e-198,"10","RPL10A"
"RPS21",3.4218505938896e-199,0.391918392581355,0.992,0.97,9.6458546391154e-195,"10","RPS21"
"ODC1",6.48907009119929e-199,0.346026419476668,0.463,0.201,1.82920396800817e-194,"10","ODC1"
"EZR",1.08694175834405e-197,0.470346827448989,0.784,0.48,3.06398012259603e-193,"10","EZR"
"MALAT1",4.06848017503396e-197,0.433704631151317,0.999,0.99,1.14686387654032e-192,"10","MALAT1"
"RPL34",2.27655674564229e-195,0.318879158575085,1,0.996,6.41738581029106e-191,"10","RPL34"
"RPS3",4.14721602149344e-195,0.326002758316972,0.999,0.987,1.16905872429879e-190,"10","RPS3"
"RPS3A",9.90648164438406e-194,0.311140066584051,1,0.992,2.79253811073542e-189,"10","RPS3A"
"RPS19",7.23085112243674e-192,0.323047935164622,0.999,0.993,2.03830462290369e-187,"10","RPS19"
"PNISR",5.82175201286888e-190,0.477238167188313,0.911,0.701,1.64109367490761e-185,"10","PNISR"
"RPL5",3.60449489666991e-189,0.330012146550261,0.995,0.971,1.01607106642228e-184,"10","RPL5"
"TBC1D10C",9.43014792875324e-188,0.315573829013307,0.52,0.239,2.65826439963625e-183,"10","TBC1D10C"
"RPL39",5.92222621761241e-187,0.343118281334459,0.999,0.994,1.66941634848276e-182,"10","RPL39"
"CXXC5",2.26485746897794e-186,0.332852067025562,0.478,0.213,6.38440671930192e-182,"10","CXXC5"
"TXNIP",7.62468127371396e-184,0.478693997688231,0.992,0.938,2.14932140424723e-179,"10","TXNIP"
"RPS25",1.71228357924034e-183,0.314447344084088,0.998,0.983,4.8267561815206e-179,"10","RPS25"
"PDE7A",1.29864117745118e-181,0.309323842032991,0.368,0.149,3.66073961511714e-177,"10","PDE7A"
"EVL",1.45262074257265e-174,0.365044659672184,0.621,0.324,4.09479261123805e-170,"10","EVL"
"TMEM243",1.87816597742199e-173,0.31193246351143,0.478,0.222,5.29436207375484e-169,"10","TMEM243"
"RPL14",1.15611334908174e-168,0.303534717323144,0.996,0.979,3.25896791972653e-164,"10","RPL14"
"IL2RG",5.45572876449688e-167,0.33325291814751,0.61,0.316,1.53791538142402e-162,"10","IL2RG"
"WHSC1L1",2.43931096495553e-166,0.379055940376939,0.693,0.389,6.87617367911315e-162,"10","WHSC1L1"
"SNHG7",3.97781655973844e-162,0.33598269803989,0.536,0.272,1.12130671002467e-157,"10","SNHG7"
"ADK",7.93084818954071e-162,0.310835269209987,0.411,0.183,2.23562679614963e-157,"10","ADK"
"GLTSCR2",1.22964415541163e-159,0.421058769167618,0.886,0.644,3.46624390968985e-155,"10","GLTSCR2"
"RPL35",1.70192186607408e-158,0.301479134704374,0.994,0.973,4.79754754827623e-154,"10","RPL35"
"DDX24",2.71227431351985e-158,0.38846253609889,0.773,0.485,7.6456300623811e-154,"10","DDX24"
"DGKD",3.55704382405509e-158,0.302887453576931,0.463,0.216,1.00269508356289e-153,"10","DGKD"
"SP100",1.20981884486088e-154,0.403383350358614,0.776,0.499,3.41035834177834e-150,"10","SP100"
"TSC22D3",2.49847081120396e-149,0.438456827173144,0.956,0.816,7.04293936970285e-145,"10","TSC22D3"
"STX7",3.7769827982753e-148,0.419628527221144,0.68,0.412,1.06469368100582e-143,"10","STX7"
"HIST1H4C",1.31832656816616e-144,0.319423698711173,0.563,0.304,3.71623076300358e-140,"10","HIST1H4C"
"SEPT6",4.28449017729438e-144,0.320584063424433,0.62,0.344,1.20775493607751e-139,"10","SEPT6"
"KLF2",1.20311206109501e-143,0.409275677050008,0.966,0.796,3.39145258902074e-139,"10","KLF2"
"AES",3.8344008399739e-141,0.409757975230456,0.826,0.592,1.08087925278024e-136,"10","AES"
"SF1",1.33264738854376e-137,0.398382809209627,0.871,0.673,3.75659972356602e-133,"10","SF1"
"RPS10",2.89802157321889e-136,0.374283304076702,0.984,0.931,8.16923301274673e-132,"10","RPS10"
"ATF7IP",4.00631012967229e-134,0.345238409741208,0.636,0.366,1.12933876245332e-129,"10","ATF7IP"
"PLEKHA2",3.57035179678381e-133,0.309531070291989,0.56,0.304,1.00644646799539e-128,"10","PLEKHA2"
"MBD4",5.81658485075293e-133,0.301034925503795,0.588,0.323,1.63963710357874e-128,"10","MBD4"
"ARGLU1",3.07816359183255e-129,0.347127350423525,0.881,0.658,8.67703534901676e-125,"10","ARGLU1"
"HMGN1",9.26632311723727e-129,0.310251097413268,0.81,0.516,2.61208382351802e-124,"10","HMGN1"
"SEC62",1.79924192930508e-125,0.358250412315183,0.792,0.539,5.07188307451809e-121,"10","SEC62"
"ATM",1.23104025574633e-124,0.334129956241457,0.732,0.469,3.47017937692333e-120,"10","ATM"
"CIRBP",5.90888335734146e-121,0.343654215486969,0.884,0.681,1.66565512960098e-116,"10","CIRBP"
"SMIM14",2.869766103937e-120,0.306915380521534,0.568,0.324,8.08958367038801e-116,"10","SMIM14"
"MGEA5",2.79517498440519e-118,0.309884995888547,0.712,0.442,7.87931876353978e-114,"10","MGEA5"
"TAF1D",4.18119153036411e-117,0.309083633288109,0.657,0.398,1.17863608049434e-112,"10","TAF1D"
"KMT2A",5.67965518063369e-117,0.308945414637765,0.615,0.365,1.60103799886883e-112,"10","KMT2A"
"FAM107B",1.7484519408773e-115,0.313620274440658,0.715,0.455,4.92871117613902e-111,"10","FAM107B"
"TNRC6B",3.98145613366459e-112,0.322973186805039,0.777,0.527,1.12233266951871e-107,"10","TNRC6B"
"PNN",7.2430393898462e-112,0.327386886128954,0.794,0.546,2.04174037360375e-107,"10","PNN"
"SRSF7",1.3841051695494e-105,0.310841625882975,0.847,0.629,3.90165406244281e-101,"10","SRSF7"
"PRKCB",1.24231395712234e-104,0.335270001332211,0.836,0.616,3.50195881373217e-100,"10","PRKCB"
"HSP90AB1",2.29864779314243e-101,0.302203780632941,0.924,0.763,6.47965826408919e-97,"10","HSP90AB1"
"JUND",1.95419332285196e-80,0.31270359138469,0.992,0.951,5.50867555778738e-76,"10","JUND"
"RNASE1",0,4.32713523751135,0.647,0.018,0,"11","RNASE1"
"HSPA1A",0,3.94805986395806,0.721,0.282,0,"11","HSPA1A"
"CXCL3",0,3.24809663302936,0.444,0.022,0,"11","CXCL3"
"C1QA",0,3.22725933263183,0.629,0.052,0,"11","C1QA"
"HSPA1B",0,3.16821480597644,0.487,0.062,0,"11","HSPA1B"
"SELENOP",0,3.1451734973396,0.339,0.002,0,"11","SELENOP"
"ATP5F1E",0,3.13746455247362,0.931,0.047,0,"11","ATP5F1E"
"C1QB",0,3.11172409932338,0.53,0.017,0,"11","C1QB"
"MTRNR2L12",0,2.95650826596613,0.616,0.334,0,"11","MTRNR2L12"
"CCL2",0,2.89657085020102,0.329,0.011,0,"11","CCL2"
"CXCL2",0,2.81281191264873,0.467,0.075,0,"11","CXCL2"
"CRCT1",0,2.75230690356986,0.348,0.035,0,"11","CRCT1"
"SPRR2E",0,2.70325747442802,0.362,0.035,0,"11","SPRR2E"
"C1QC",0,2.67042789039298,0.593,0.006,0,"11","C1QC"
"GPR183",0,2.65399314721647,0.668,0.26,0,"11","GPR183"
"MRC1",0,2.63551920930544,0.64,0.019,0,"11","MRC1"
"MMP9",0,2.62345965013555,0.5,0.01,0,"11","MMP9"
"LCE3D",0,2.61022545434034,0.349,0.035,0,"11","LCE3D"
"SPRR2G",0,2.53081362543654,0.317,0.033,0,"11","SPRR2G"
"CCL3L1",0,2.51654358634648,0.204,0.002,0,"11","CCL3L1"
"INSIG1",0,2.49208105842147,0.575,0.222,0,"11","INSIG1"
"S100A7",0,2.47012981411789,0.537,0.036,0,"11","S100A7"
"LGMN",0,2.45824467116187,0.488,0.039,0,"11","LGMN"
"RACK1",0,2.45257172996023,0.881,0.046,0,"11","RACK1"
"CTSL",0,2.25050220002402,0.512,0.096,0,"11","CTSL"
"CTSB",0,2.24481146403492,0.885,0.709,0,"11","CTSB"
"SLPI",0,2.22545352432873,0.307,0.034,0,"11","SLPI"
"ATP5MG",0,2.21430035697134,0.834,0.043,0,"11","ATP5MG"
"CNFN",0,2.20202844408392,0.35,0.06,0,"11","CNFN"
"HSPB1",0,2.19877997971907,0.642,0.191,0,"11","HSPB1"
"HSPH1",0,2.19850768680913,0.496,0.194,0,"11","HSPH1"
"DAB2",0,2.10233755525117,0.533,0.067,0,"11","DAB2"
"PLTP",0,2.09006668793008,0.275,0.007,0,"11","PLTP"
"ELOB",0,2.0838262836615,0.743,0.041,0,"11","ELOB"
"SPRR2D",0,2.08096215331562,0.275,0.029,0,"11","SPRR2D"
"C15orf48",0,2.07553648600524,0.439,0.041,0,"11","C15orf48"
"LMNA",0,2.069379721604,0.716,0.152,0,"11","LMNA"
"FABP5",0,2.04042485348187,0.456,0.169,0,"11","FABP5"
"FTL",0,1.99266379448948,0.999,0.999,0,"11","FTL"
"HSPA6",0,1.99124298782688,0.39,0.099,0,"11","HSPA6"
"ATP5MC2",0,1.95085021175624,0.749,0.042,0,"11","ATP5MC2"
"FPR3",0,1.93294606308126,0.567,0.024,0,"11","FPR3"
"ZNF331",0,1.90367370909252,0.396,0.103,0,"11","ZNF331"
"MAF",0,1.87579609687885,0.48,0.074,0,"11","MAF"
"ATP5MPL",0,1.86355353349682,0.684,0.039,0,"11","ATP5MPL"
"ACP5",0,1.81868868562853,0.417,0.103,0,"11","ACP5"
"HLA-DQA1",0,1.81773413973337,0.749,0.417,0,"11","HLA-DQA1"
"STAB1",0,1.81104024493245,0.545,0.217,0,"11","STAB1"
"KRTDAP",0,1.81100997404155,0.429,0.029,0,"11","KRTDAP"
"ATP5MF",0,1.80992771091858,0.687,0.039,0,"11","ATP5MF"
"SBSN",0,1.79941159252827,0.351,0.032,0,"11","SBSN"
"ATP5ME",0,1.78641453810141,0.678,0.038,0,"11","ATP5ME"
"SPRR2A",0,1.77019023799412,0.285,0.03,0,"11","SPRR2A"
"FTH1",0,1.76961006836048,0.997,0.999,0,"11","FTH1"
"HLA-DRA",0,1.75438392981542,0.985,0.958,0,"11","HLA-DRA"
"H3-3B",0,1.73840331341849,0.237,0.003,0,"11","H3-3B"
"GPNMB",0,1.73119156854727,0.33,0.015,0,"11","GPNMB"
"SPRR1B",0,1.7237828072523,0.27,0.028,0,"11","SPRR1B"
"ATP5MD",0,1.71775317059286,0.668,0.04,0,"11","ATP5MD"
"HLA-DPB1",0,1.71229567791369,0.916,0.772,0,"11","HLA-DPB1"
"ABCA1",0,1.69890008175476,0.485,0.088,0,"11","ABCA1"
"APOE",0,1.69608891181207,0.235,0.014,0,"11","APOE"
"RPL17",0,1.68882708609498,0.803,0.554,0,"11","RPL17"
"DOCK4",0,1.68694291508375,0.359,0.026,0,"11","DOCK4"
"SELENOK",0,1.67903538034143,0.546,0.034,0,"11","SELENOK"
"FYB1",0,1.67690201754801,0.53,0.014,0,"11","FYB1"
"EEF1G",0,1.67314574765305,0.353,0.072,0,"11","EEF1G"
"ATP13A3",0,1.65835512373089,0.528,0.21,0,"11","ATP13A3"
"CREM",0,1.61225401123064,0.521,0.115,0,"11","CREM"
"AC020656.1",0,1.5938687882144,0.258,0.025,0,"11","AC020656.1"
"KRT14",0,1.59322664279996,0.359,0.012,0,"11","KRT14"
"IL1R2",0,1.58792071563583,0.316,0.027,0,"11","IL1R2"
"NME2",0,1.5712645019022,0.327,0.064,0,"11","NME2"
"RGL1",0,1.50963877569136,0.444,0.024,0,"11","RGL1"
"MTRNR2L10",0,1.50830634671039,0.3,0.034,0,"11","MTRNR2L10"
"ATP5PF",0,1.50412304661464,0.603,0.036,0,"11","ATP5PF"
"NRP1",0,1.50175287723565,0.435,0.025,0,"11","NRP1"
"KRT17",0,1.49394910318522,0.307,0.029,0,"11","KRT17"
"ATP5MC3",0,1.49212932230281,0.586,0.035,0,"11","ATP5MC3"
"AC004086.1",0,1.486020670064,0.236,0.003,0,"11","AC004086.1"
"CD63",0,1.46109902918481,0.887,0.685,0,"11","CD63"
"FCGR2B",0,1.4584182996528,0.499,0.085,0,"11","FCGR2B"
"HLA-DRB1",0,1.45284990800698,0.93,0.869,0,"11","HLA-DRB1"
"ATP5F1D",0,1.44885864454902,0.597,0.037,0,"11","ATP5F1D"
"PMP22",0,1.4444492589892,0.403,0.021,0,"11","PMP22"
"PI3",0,1.44311345719219,0.254,0.024,0,"11","PI3"
"FOLR2",0,1.41392658403095,0.259,0.049,0,"11","FOLR2"
"ADA2",0,1.4067817543008,0.479,0.004,0,"11","ADA2"
"NFE2L2",0,1.40402692242704,0.66,0.401,0,"11","NFE2L2"
"RNASEK",0,1.39891460563123,0.539,0.205,0,"11","RNASEK"
"EMP1",0,1.39339099677644,0.374,0.04,0,"11","EMP1"
"LRMDA",0,1.37870959556987,0.311,0.004,0,"11","LRMDA"
"SEM1",0,1.37282124680744,0.572,0.036,0,"11","SEM1"
"GSN",0,1.36537742123841,0.654,0.263,0,"11","GSN"
"TRIR",0,1.36484964244964,0.603,0.039,0,"11","TRIR"
"CTSZ",0,1.35939226363187,0.891,0.745,0,"11","CTSZ"
"FMNL2",0,1.33632268457719,0.246,0.041,0,"11","FMNL2"
"NOP53",0,1.33261355761137,0.574,0.038,0,"11","NOP53"
"THBD",0,1.33210116964801,0.347,0.051,0,"11","THBD"
"COPS9",0,1.32089397422616,0.537,0.036,0,"11","COPS9"
"MMP14",0,1.32079036281384,0.372,0.017,0,"11","MMP14"
"SPRR2B",0,1.31769396674482,0.2,0.026,0,"11","SPRR2B"
"MIF",0,1.29988422897575,0.617,0.294,0,"11","MIF"
"SLCO2B1",0,1.29548625407232,0.346,0.005,0,"11","SLCO2B1"
"ATP5IF1",0,1.28914207730388,0.514,0.029,0,"11","ATP5IF1"
"CD74",0,1.28610219318564,0.99,0.968,0,"11","CD74"
"SELENOH",0,1.27993895109883,0.489,0.031,0,"11","SELENOH"
"CLEC10A",0,1.27791023899881,0.454,0.11,0,"11","CLEC10A"
"ARHGAP18",0,1.27227277305148,0.53,0.142,0,"11","ARHGAP18"
"BCAT1",0,1.26326344454981,0.344,0.081,0,"11","BCAT1"
"ELOC",0,1.25642497463017,0.475,0.033,0,"11","ELOC"
"ATP5PD",0,1.25594192717037,0.504,0.033,0,"11","ATP5PD"
"GK",0,1.25479595280937,0.403,0.138,0,"11","GK"
"SLC7A11",0,1.24913079761411,0.285,0.033,0,"11","SLC7A11"
"ATP5F1B",0,1.23350237736251,0.517,0.032,0,"11","ATP5F1B"
"ATP5PO",0,1.21753002821219,0.512,0.035,0,"11","ATP5PO"
"ALCAM",0,1.20501974167956,0.417,0.148,0,"11","ALCAM"
"ATP1B1",0,1.1908927982086,0.352,0.052,0,"11","ATP1B1"
"MMP19",0,1.18743490611036,0.245,0.007,0,"11","MMP19"
"ELL2",0,1.13882707332064,0.384,0.098,0,"11","ELL2"
"CD9",0,1.12903614385835,0.413,0.084,0,"11","CD9"
"MS4A4A",0,1.12342883777881,0.295,0.08,0,"11","MS4A4A"
"NR4A3",0,1.1098821171676,0.271,0.062,0,"11","NR4A3"
"ABL2",0,1.10792249977623,0.384,0.089,0,"11","ABL2"
"LILRB5",0,1.10437794737966,0.219,0.004,0,"11","LILRB5"
"DMKN",0,1.10041521810486,0.316,0.024,0,"11","DMKN"
"CALHM6",0,1.09778625809787,0.277,0.005,0,"11","CALHM6"
"ADAM9",0,1.08532346357354,0.454,0.147,0,"11","ADAM9"
"SELENOW",0,1.07608871620732,0.441,0.035,0,"11","SELENOW"
"VMO1",0,1.06965820149415,0.31,0.06,0,"11","VMO1"
"ENG",0,1.06495170433271,0.411,0.116,0,"11","ENG"
"SELENOF",0,1.06448569221925,0.447,0.026,0,"11","SELENOF"
"SELENOT",0,1.05843971940906,0.411,0.033,0,"11","SELENOT"
"S100A2",0,1.03986098057312,0.262,0.019,0,"11","S100A2"
"ATP6V0C",0,1.03627138613642,0.225,0.017,0,"11","ATP6V0C"
"VSIG4",0,1.0357123190119,0.268,0.018,0,"11","VSIG4"
"SDC2",0,1.03557988651691,0.295,0.017,0,"11","SDC2"
"ATP5PB",0,1.03557575075115,0.433,0.02,0,"11","ATP5PB"
"JPT1",0,1.02941876561746,0.45,0.036,0,"11","JPT1"
"MYO1E",0,1.02312838149246,0.263,0.055,0,"11","MYO1E"
"NRP2",0,1.02262275070561,0.333,0.047,0,"11","NRP2"
"KRT1",0,1.02106127992603,0.249,0.009,0,"11","KRT1"
"ATP5F1C",0,1.01553580459949,0.439,0.028,0,"11","ATP5F1C"
"COLEC12",0,1.00043567567935,0.226,0.014,0,"11","COLEC12"
"SLC16A10",0,0.998045487519413,0.254,0.012,0,"11","SLC16A10"
"REX1BD",0,0.996917648241985,0.418,0.026,0,"11","REX1BD"
"CD59",0,0.994777876865544,0.392,0.082,0,"11","CD59"
"CKS2",0,0.992233294767946,0.363,0.08,0,"11","CKS2"
"ERBIN",0,0.988484773962522,0.365,0.01,0,"11","ERBIN"
"IFI27",0,0.98691059926215,0.246,0.025,0,"11","IFI27"
"RAB5IF",0,0.985452858184396,0.392,0.026,0,"11","RAB5IF"
"PAPSS2",0,0.976838329101448,0.281,0.055,0,"11","PAPSS2"
"ID3",0,0.969876199086126,0.294,0.046,0,"11","ID3"
"PHLDA2",0,0.96744708716782,0.378,0.089,0,"11","PHLDA2"
"PTMS",0,0.95806493382908,0.53,0.164,0,"11","PTMS"
"CD209",0,0.950939592830921,0.2,0.006,0,"11","CD209"
"SEPTIN7",0,0.948994115575633,0.331,0.005,0,"11","SEPTIN7"
"ATP5F1A",0,0.946340551771733,0.416,0.029,0,"11","ATP5F1A"
"KRT16",0,0.941682189039464,0.235,0.016,0,"11","KRT16"
"TENT2",0,0.922009446825856,0.303,0.015,0,"11","TENT2"
"SNX8",0,0.916600287562484,0.352,0.078,0,"11","SNX8"
"SEPTIN6",0,0.912291778854448,0.271,0.003,0,"11","SEPTIN6"
"CEMIP2",0,0.910603540451029,0.267,0.005,0,"11","CEMIP2"
"SEPTIN2",0,0.907987132079042,0.308,0.004,0,"11","SEPTIN2"
"AC020916.1",0,0.903618674951342,0.206,0.01,0,"11","AC020916.1"
"MICOS10",0,0.895080598337391,0.298,0.004,0,"11","MICOS10"
"SMIM25",0,0.893451586401835,0.239,0.002,0,"11","SMIM25"
"RTRAF",0,0.891627912148125,0.417,0.033,0,"11","RTRAF"
"SPRED1",0,0.888443009464403,0.313,0.057,0,"11","SPRED1"
"GRK3",0,0.886509569509248,0.341,0.025,0,"11","GRK3"
"TENT5A",0,0.886375009974098,0.244,0.007,0,"11","TENT5A"
"PEAK1",0,0.883474283976528,0.251,0.057,0,"11","PEAK1"
"IRAK2",0,0.882274161754848,0.202,0.014,0,"11","IRAK2"
"PLAU",0,0.877642742141435,0.243,0.008,0,"11","PLAU"
"SEMA6B",0,0.875455407064063,0.262,0.035,0,"11","SEMA6B"
"GPR137B",0,0.865956267754809,0.339,0.085,0,"11","GPR137B"
"VSIR",0,0.865351873062645,0.283,0.015,0,"11","VSIR"
"NECTIN2",0,0.861946770415649,0.354,0.021,0,"11","NECTIN2"
"IL1R1",0,0.859310218752974,0.265,0.031,0,"11","IL1R1"
"GRK2",0,0.856851220234143,0.341,0.014,0,"11","GRK2"
"STMP1",0,0.84678322410203,0.346,0.033,0,"11","STMP1"
"BAG3",0,0.840723429238316,0.206,0.034,0,"11","BAG3"
"SELENOS",0,0.83927062870369,0.367,0.032,0,"11","SELENOS"
"GAS6",0,0.83484250044114,0.303,0.063,0,"11","GAS6"
"MB21D2",0,0.828277299061192,0.229,0.02,0,"11","MB21D2"
"NORAD",0,0.826513243648451,0.268,0.018,0,"11","NORAD"
"SEPTIN9",0,0.818046903159953,0.267,0.003,0,"11","SEPTIN9"
"PERP",0,0.815418937392029,0.213,0.031,0,"11","PERP"
"CYTOR",0,0.813165326252712,0.254,0.014,0,"11","CYTOR"
"IL10",0,0.810373289749126,0.204,0.01,0,"11","IL10"
"A2M",0,0.809535985656458,0.24,0.014,0,"11","A2M"
"PKIB",0,0.809329325639602,0.235,0.03,0,"11","PKIB"
"ABHD12",0,0.801141068879373,0.374,0.102,0,"11","ABHD12"
"PDE4DIP",0,0.797564628534024,0.356,0.115,0,"11","PDE4DIP"
"MSR1",0,0.797206314025805,0.275,0.053,0,"11","MSR1"
"ATP5MC1",0,0.792636207065701,0.341,0.022,0,"11","ATP5MC1"
"WASHC4",0,0.79041442933512,0.313,0.014,0,"11","WASHC4"
"SMIM26",0,0.784710786280992,0.328,0.025,0,"11","SMIM26"
"FRMD4A",0,0.77145641506284,0.231,0.006,0,"11","FRMD4A"
"RTF2",0,0.766433604118267,0.345,0.024,0,"11","RTF2"
"CTTNBP2NL",0,0.765930019257637,0.284,0.066,0,"11","CTTNBP2NL"
"TUT7",0,0.765612609947699,0.292,0.011,0,"11","TUT7"
"SFN",0,0.763987434776247,0.252,0.013,0,"11","SFN"
"COP1",0,0.755735471738067,0.286,0.011,0,"11","COP1"
"NBDY",0,0.750735315906,0.317,0.023,0,"11","NBDY"
"PCNX1",0,0.749630298518916,0.29,0.01,0,"11","PCNX1"
"KRT6A",0,0.738471686506746,0.202,0.012,0,"11","KRT6A"
"CRYBG1",0,0.731824492654723,0.274,0.014,0,"11","CRYBG1"
"CLEC5A",0,0.72602399026225,0.216,0.03,0,"11","CLEC5A"
"RBIS",0,0.724402528619641,0.26,0.003,0,"11","RBIS"
"OTULINL",0,0.722731671193762,0.257,0.007,0,"11","OTULINL"
"NDUFAF8",0,0.720042653391307,0.293,0.024,0,"11","NDUFAF8"
"SLAMF8",0,0.708931523652394,0.265,0.016,0,"11","SLAMF8"
"KRT5",0,0.703195176040299,0.203,0.009,0,"11","KRT5"
"ANKH",0,0.700436675426815,0.258,0.06,0,"11","ANKH"
"RAB13",0,0.694163676960988,0.355,0.11,0,"11","RAB13"
"MOB3B",0,0.692667587931545,0.243,0.034,0,"11","MOB3B"
"NSD3",0,0.690541869562457,0.304,0.026,0,"11","NSD3"
